date,acc_code,acc_chName,net_values,hs300
2007-01-04,161005.OF,富国天惠成长混合(LOF),2.3752004152,2067.092
2007-01-05,161005.OF,富国天惠成长混合(LOF),2.3844365508,2072.883
2007-01-08,161005.OF,富国天惠成长混合(LOF),2.4329288688000004,2131.556
2007-01-09,161005.OF,富国天惠成长混合(LOF),2.4470147326000005,2200.086
2007-01-10,161005.OF,富国天惠成长混合(LOF),2.453480375,2255.966
2007-01-11,161005.OF,富国天惠成长混合(LOF),2.4527876276000002,2231.629
2007-01-12,161005.OF,富国天惠成长混合(LOF),2.4479383958,2173.747
2007-01-15,161005.OF,富国天惠成长混合(LOF),2.4837303447999997,2287.342
2007-01-16,161005.OF,富国天惠成长混合(LOF),2.5202150411999997,2353.874
2007-01-17,161005.OF,富国天惠成长混合(LOF),2.4855776712,2308.931
2007-01-18,161005.OF,富国天惠成长混合(LOF),2.5038200194,2317.095
2007-01-19,161005.OF,富国天惠成长混合(LOF),2.5368409788,2396.093
2007-01-22,161005.OF,富国天惠成长混合(LOF),2.5862569600000005,2491.313
2007-01-23,161005.OF,富国天惠成长混合(LOF),2.570092854,2508.13
2007-01-24,161005.OF,富国天惠成长混合(LOF),2.5897206969999997,2536.428
2007-01-25,161005.OF,富国天惠成长混合(LOF),2.5467703582,2452.831
2007-01-26,161005.OF,富国天惠成长混合(LOF),2.5864878758,2512.922
2007-01-29,161005.OF,富国天惠成长混合(LOF),2.5934153498,2576.917
2007-01-30,161005.OF,富国天惠成长混合(LOF),2.5855642126,2551.884
2007-01-31,161005.OF,富国天惠成长混合(LOF),2.4631788386,2385.335
2007-02-01,161005.OF,富国天惠成长混合(LOF),2.4770337866,2395.172
2007-02-02,161005.OF,富国天惠成长混合(LOF),2.3927495196,2298.003
2007-02-05,161005.OF,富国天惠成长混合(LOF),2.348413686,2271.797
2007-02-06,161005.OF,富国天惠成长混合(LOF),2.348413686,2316.04
2007-02-07,161005.OF,富国天惠成长混合(LOF),2.3830510560000002,2369.787
2007-02-08,161005.OF,富国天惠成长混合(LOF),2.3932113512,2410.601
2007-02-09,161005.OF,富国天惠成长混合(LOF),2.3816655612,2397.245
2007-02-12,161005.OF,富国天惠成长混合(LOF),2.4698753968000005,2485.392
2007-02-13,161005.OF,富国天惠成长混合(LOF),2.51698222,2522.63
2007-02-14,161005.OF,富国天惠成长混合(LOF),2.5765584963999997,2588.349
2007-02-15,161005.OF,富国天惠成长混合(LOF),2.6225107406,2668.633
2007-02-16,161005.OF,富国天惠成长混合(LOF),2.603575645,2676.735
2007-02-26,161005.OF,富国天惠成长混合(LOF),2.5599325588,2707.676
2007-02-27,161005.OF,富国天惠成长混合(LOF),2.3177018846,2457.492
2007-02-28,161005.OF,富国天惠成长混合(LOF),2.3532629178,2544.571
2007-03-01,161005.OF,富国天惠成长混合(LOF),2.3140072318000002,2473.544
2007-03-02,161005.OF,富国天惠成长混合(LOF),2.3576503179999997,2508.729
2007-03-05,161005.OF,富国天惠成长混合(LOF),2.3239366112,2475.606
2007-03-06,161005.OF,富国天惠成长混合(LOF),2.3807418979999997,2520.293
2007-03-07,161005.OF,富国天惠成长混合(LOF),2.4544040382,2589.436
2007-03-08,161005.OF,富国天惠成长混合(LOF),2.4948143032,2627.63
2007-03-09,161005.OF,富国天惠成长混合(LOF),2.4770337866,2611.393
2007-03-12,161005.OF,富国天惠成长混合(LOF),2.4691826494,2616.172
2007-03-13,161005.OF,富国天惠成长混合(LOF),2.478881113,2640.169
2007-03-14,161005.OF,富国天惠成长混合(LOF),2.4294651318000002,2597.357
2007-03-15,161005.OF,富国天惠成长混合(LOF),2.4671044072,2645.546
2007-03-16,161005.OF,富国天惠成长混合(LOF),2.445398322,2604.226
2007-03-19,161005.OF,富国天惠成长混合(LOF),2.4809593552,2659.413
2007-03-20,161005.OF,富国天惠成长混合(LOF),2.4527876276000002,2672.771
2007-03-21,161005.OF,富国天惠成长混合(LOF),2.4687208178,2702.597
2007-03-22,161005.OF,富国天惠成长混合(LOF),2.4763410392000003,2711.322
2007-03-23,161005.OF,富国天惠成长混合(LOF),2.4629479228,2716.266
2007-03-26,161005.OF,富国天惠成长混合(LOF),2.4837303447999997,2764.034
2007-03-27,161005.OF,富国天惠成长混合(LOF),2.4832685131999996,2784.023
2007-03-28,161005.OF,富国天惠成长混合(LOF),2.4809593552,2797.649
2007-03-29,161005.OF,富国天惠成长混合(LOF),2.5028963562000004,2783.305
2007-03-30,161005.OF,富国天惠成长混合(LOF),2.4828066816,2781.784
2007-04-02,161005.OF,富国天惠成长混合(LOF),2.5139803146,2850.107
2007-04-03,161005.OF,富国天惠成长混合(LOF),2.5603943904,2888.115
2007-04-04,161005.OF,富国天惠成长混合(LOF),2.5971100026,2911.821
2007-04-05,161005.OF,富国天惠成长混合(LOF),2.6292072988000004,2945.045
2007-04-06,161005.OF,富国天惠成长混合(LOF),2.6342874464,2972.008
2007-04-09,161005.OF,富国天惠成长混合(LOF),2.6522988788000004,3038.172
2007-04-10,161005.OF,富国天惠成长混合(LOF),2.6804706064,3081.568
2007-04-11,161005.OF,富国天惠成长混合(LOF),2.6968656282,3121.319
2007-04-12,161005.OF,富国天惠成长混合(LOF),2.728270177,3176.437
2007-04-13,161005.OF,富国天惠成长混合(LOF),2.7723750947999997,3169.233
2007-04-16,161005.OF,富国天惠成长混合(LOF),2.8525028774,3255.998
2007-04-17,161005.OF,富国天惠成长混合(LOF),2.819481918,3283.604
2007-04-18,161005.OF,富国天惠成长混合(LOF),2.8065506332,3304.501
2007-04-19,161005.OF,富国天惠成长混合(LOF),2.6961728808,3150.303
2007-04-20,161005.OF,富国天惠成长混合(LOF),2.7834590532,3289.282
2007-04-23,161005.OF,富国天惠成长混合(LOF),2.8464990666,3431.318
2007-04-24,161005.OF,富国天惠成长混合(LOF),2.8340296134000003,3445.196
2007-04-25,161005.OF,富国天惠成长混合(LOF),2.8294112974,3448.281
2007-04-26,161005.OF,富国天惠成长混合(LOF),2.8686669834,3493.581
2007-04-27,161005.OF,富国天惠成长混合(LOF),2.8185582547999997,3470.523
2007-04-30,161005.OF,富国天惠成长混合(LOF),2.9028425218000002,3558.709
2007-05-08,161005.OF,富国天惠成长混合(LOF),2.9663443668,3686.03
2007-05-09,161005.OF,富国天惠成长混合(LOF),2.946485608,3701.277
2007-05-10,161005.OF,富国天惠成长混合(LOF),2.9143883118000002,3724.51
2007-05-11,161005.OF,富国天惠成长混合(LOF),2.8767490364,3702.612
2007-05-14,161005.OF,富国天惠成长混合(LOF),2.9372489760000002,3734.42
2007-05-15,161005.OF,富国天惠成长混合(LOF),2.8663578254,3604.636
2007-05-16,161005.OF,富国天惠成长混合(LOF),2.9474092712,3700.287
2007-05-17,161005.OF,富国天惠成长混合(LOF),3.0344645278,3778.605
2007-05-18,161005.OF,富国天惠成长混合(LOF),3.0543232866,3776.629
2007-05-21,161005.OF,富国天惠成长混合(LOF),3.0970427095999997,3831.443
2007-05-22,161005.OF,富国天惠成长混合(LOF),3.1042010994,3870.489
2007-05-23,161005.OF,富国天惠成长混合(LOF),3.1709357656,3938.945
2007-05-24,161005.OF,富国天惠成长混合(LOF),3.1453041118000002,3919.748
2007-05-25,161005.OF,富国天惠成长混合(LOF),3.1991074932,3985.252
2007-05-28,161005.OF,富国天惠成长混合(LOF),3.2817753496,4072.578
2007-05-29,161005.OF,富国天惠成长混合(LOF),3.3632886269999998,4168.289
2007-05-30,161005.OF,富国天惠成长混合(LOF),3.1640082916,3886.459
2007-05-31,161005.OF,富国天惠成长混合(LOF),3.2967848766,3927.952
2007-06-01,161005.OF,富国天惠成长混合(LOF),3.2646875804,3803.954
2007-06-04,161005.OF,富国天惠成长混合(LOF),3.0970427095999997,3511.431
2007-06-05,161005.OF,富国天惠成长混合(LOF),3.1598518072000004,3634.633
2007-06-06,161005.OF,富国天惠成长混合(LOF),3.2007239038,3677.58
2007-06-07,161005.OF,富国天惠成长混合(LOF),3.294013887,3802.304
2007-06-08,161005.OF,富国天惠成长混合(LOF),3.3115634878,3837.867
2007-06-11,161005.OF,富国天惠成长混合(LOF),3.4316397038,3931.862
2007-06-12,161005.OF,富国天惠成长混合(LOF),3.4935251382,4036.109
2007-06-13,161005.OF,富国天惠成长混合(LOF),3.5464048564,4118.268
2007-06-14,161005.OF,富国天惠成长混合(LOF),3.5558724042,4075.821
2007-06-15,161005.OF,富国天惠成长混合(LOF),3.55610332,4099.381
2007-06-18,161005.OF,富国天惠成长混合(LOF),3.6468532294,4227.569
2007-06-19,161005.OF,富国天惠成长混合(LOF),3.6246853126000005,4253.0
2007-06-20,161005.OF,富国天惠成长混合(LOF),3.5745765840000003,4157.599
2007-06-21,161005.OF,富国天惠成长混合(LOF),3.6124467752,4197.28
2007-06-22,161005.OF,富国天惠成长混合(LOF),3.5473285196,4051.426
2007-06-25,161005.OF,富国天惠成长混合(LOF),3.4884449906,3877.59
2007-06-26,161005.OF,富国天惠成长混合(LOF),3.5050709282000003,3928.213
2007-06-27,161005.OF,富国天惠成长混合(LOF),3.624223481,4040.484
2007-06-28,161005.OF,富国天惠成长混合(LOF),3.507611002,3858.522
2007-06-29,161005.OF,富国天惠成长混合(LOF),3.467200737,3764.078
2007-07-02,161005.OF,富国天惠成长混合(LOF),3.4138591872,3757.655
2007-07-03,161005.OF,富国天惠成长混合(LOF),3.4570404418000003,3832.227
2007-07-04,161005.OF,富国天惠成长混合(LOF),3.3891511966,3743.582
2007-07-05,161005.OF,富国天惠成长混合(LOF),3.2515253798,3537.435
2007-07-06,161005.OF,富国天惠成长混合(LOF),3.3789909014000004,3710.283
2007-07-09,161005.OF,富国天惠成长混合(LOF),3.4713572214000004,3821.302
2007-07-10,161005.OF,富国天惠成长混合(LOF),3.4381053462,3775.621
2007-07-11,161005.OF,富国天惠成长混合(LOF),3.4152446820000004,3789.874
2007-07-12,161005.OF,富国天惠成长混合(LOF),3.4376435146,3816.921
2007-07-13,161005.OF,富国天惠成长混合(LOF),3.4413381674,3820.124
2007-07-16,161005.OF,富国天惠成长混合(LOF),3.3716015958,3697.966
2007-07-17,161005.OF,富国天惠成长混合(LOF),3.4540385364,3789.651
2007-07-18,161005.OF,富国天惠成长混合(LOF),3.469509895,3807.574
2007-07-19,161005.OF,富国天惠成长混合(LOF),3.4692789792,3806.997
2007-07-20,161005.OF,富国天惠成长混合(LOF),3.6094448698,3971.884
2007-07-23,161005.OF,富国天惠成长混合(LOF),3.7209772011999998,4156.723
2007-07-24,161005.OF,富国天惠成长混合(LOF),3.7020421056,4161.352
2007-07-25,161005.OF,富国天惠成长混合(LOF),3.7179752958,4255.463
2007-07-26,161005.OF,富国天惠成长混合(LOF),3.735063065,4303.185
2007-07-27,161005.OF,富国天惠成长混合(LOF),3.696961958,4307.143
2007-07-30,161005.OF,富国天惠成长混合(LOF),3.7729332562,4410.297
2007-07-31,161005.OF,富国天惠成长混合(LOF),3.82165649,4460.564
2007-08-01,161005.OF,富国天惠成长混合(LOF),3.7186680432,4290.477
2007-08-02,161005.OF,富国天惠成长混合(LOF),3.8064160472000004,4436.192
2007-08-03,161005.OF,富国天惠成长混合(LOF),3.9493529274,4598.379
2007-08-06,161005.OF,富国天惠成长混合(LOF),4.0147020988,4703.984
2007-08-07,161005.OF,富国天惠成长混合(LOF),4.030404373200001,4724.547
2007-08-08,161005.OF,富国天惠成长混合(LOF),3.9879158660000003,4668.087
2007-08-09,161005.OF,富国天惠成长混合(LOF),4.100602776400001,4777.286
2007-08-10,161005.OF,富国天惠成长混合(LOF),4.0500322162,4726.683
2007-08-13,161005.OF,富国天惠成长混合(LOF),4.0218604886,4721.192
2007-08-14,161005.OF,富国天惠成长混合(LOF),4.0673509012,4795.568
2007-08-15,161005.OF,富国天惠成长混合(LOF),4.066427238,4798.75
2007-08-16,161005.OF,富国天惠成长混合(LOF),4.0063891300000005,4721.942
2007-08-17,161005.OF,富国天惠成长混合(LOF),3.9401162953999997,4626.583
2007-08-20,161005.OF,富国天惠成长混合(LOF),4.1301599988,4885.427
2007-08-21,161005.OF,富国天惠成长混合(LOF),4.2209099082,4972.711
2007-08-22,161005.OF,富国天惠成长混合(LOF),4.3024231856,5051.688
2007-08-23,161005.OF,富国天惠成长混合(LOF),4.3915566844,5135.93
2007-08-24,161005.OF,富国天惠成长混合(LOF),4.437047097,5217.581
2007-08-27,161005.OF,富国天惠成长混合(LOF),4.4238848964,5243.147
2007-08-28,161005.OF,富国天惠成长混合(LOF),4.4005624006,5251.77
2007-08-29,161005.OF,富国天惠成长混合(LOF),4.3527628300000005,5171.822
2007-08-30,161005.OF,富国天惠成长混合(LOF),4.393173095,5241.228
2007-08-31,161005.OF,富国天惠成长混合(LOF),4.4552894452,5296.813
2007-09-03,161005.OF,富国天惠成长混合(LOF),4.481382930600001,5419.169
2007-09-04,161005.OF,富国天惠成长混合(LOF),4.437047097,5360.333
2007-09-05,161005.OF,富国天惠成长混合(LOF),4.4294268756,5363.251
2007-09-06,161005.OF,富国天惠成长混合(LOF),4.4606005086,5412.037
2007-09-07,161005.OF,富国天惠成长混合(LOF),4.374699831,5294.795
2007-09-10,161005.OF,富国天惠成长混合(LOF),4.3980223268000005,5377.222
2007-09-11,161005.OF,富国天惠成长混合(LOF),4.2675548998,5124.092
2007-09-12,161005.OF,富国天惠成长混合(LOF),4.3028850172,5202.856
2007-09-13,161005.OF,富国天惠成长混合(LOF),4.3961750003999995,5349.97
2007-09-14,161005.OF,富国天惠成长混合(LOF),4.4398180866,5397.278
2007-09-17,161005.OF,富国天惠成长混合(LOF),4.484384836,5498.908
2007-09-18,161005.OF,富国天惠成长混合(LOF),4.4213448226,5476.839
2007-09-19,161005.OF,富国天惠成长混合(LOF),4.3758544100000005,5419.268
2007-09-20,161005.OF,富国天惠成长混合(LOF),4.4368161812,5494.915
2007-09-21,161005.OF,富国天惠成长混合(LOF),4.4259631386,5468.098
2007-09-24,161005.OF,富国天惠成长混合(LOF),4.4077207904,5513.895
2007-09-25,161005.OF,富国天惠成长混合(LOF),4.418573833,5454.615
2007-09-26,161005.OF,富国天惠成长混合(LOF),4.3853219578000004,5361.021
2007-09-27,161005.OF,富国天惠成长混合(LOF),4.4527493713999995,5427.657
2007-09-28,161005.OF,富国天惠成长混合(LOF),4.5689000188,5580.813
2007-10-08,161005.OF,富国天惠成长混合(LOF),4.6319400322,5653.136
2007-10-09,161005.OF,富国天惠成长混合(LOF),4.6497205487999995,5675.927
2007-10-10,161005.OF,富国天惠成长混合(LOF),4.6718884656,5685.759
2007-10-11,161005.OF,富国天惠成长混合(LOF),4.7582509748,5760.078
2007-10-12,161005.OF,富国天惠成长混合(LOF),4.7393158792,5737.221
2007-10-15,161005.OF,富国天惠成长混合(LOF),4.7296174156,5821.447
2007-10-16,161005.OF,富国天惠成长混合(LOF),4.786191786600001,5877.202
2007-10-17,161005.OF,富国天惠成长混合(LOF),4.753632658800001,5824.117
2007-10-18,161005.OF,富国天惠成长混合(LOF),4.6236270634,5615.747
2007-10-19,161005.OF,富国天惠成长混合(LOF),4.7032930144,5614.06
2007-10-22,161005.OF,富国天惠成长混合(LOF),4.625243474,5472.677
2007-10-23,161005.OF,富国天惠成长混合(LOF),4.685281582,5540.09
2007-10-24,161005.OF,富国天惠成长混合(LOF),4.7173788782,5588.014
2007-10-25,161005.OF,富国天惠成长混合(LOF),4.5695927662,5333.792
2007-10-26,161005.OF,富国天惠成长混合(LOF),4.6093102838,5394.807
2007-10-29,161005.OF,富国天惠成长混合(LOF),4.6386365904,5508.357
2007-10-30,161005.OF,富国天惠成长混合(LOF),4.6439476538,5596.068
2007-10-31,161005.OF,富国天惠成长混合(LOF),4.739546795000001,5688.543
2007-11-01,161005.OF,富国天惠成长混合(LOF),4.655031612199999,5605.232
2007-11-02,161005.OF,富国天惠成长混合(LOF),4.5592015552,5472.93
2007-11-05,161005.OF,富国天惠成长混合(LOF),4.5157893848,5360.305
2007-11-06,161005.OF,富国天惠成长混合(LOF),4.505167258,5317.549
2007-11-07,161005.OF,富国天惠成长混合(LOF),4.515327553200001,5350.629
2007-11-08,161005.OF,富国天惠成长混合(LOF),4.3730834203999995,5093.669
2007-11-09,161005.OF,富国天惠成长混合(LOF),4.344680777,5040.525
2007-11-12,161005.OF,富国天惠成长混合(LOF),4.3232056076,4978.252
2007-11-13,161005.OF,富国天惠成长混合(LOF),4.2906464798,4939.244
2007-11-14,161005.OF,富国天惠成长混合(LOF),4.434737939000001,5145.888
2007-11-15,161005.OF,富国天惠成长混合(LOF),4.3751616626,5081.113
2007-11-16,161005.OF,富国天惠成长混合(LOF),4.3178945442,5007.662
2007-11-19,161005.OF,富国天惠成长混合(LOF),4.3162781336,4994.416
2007-11-20,161005.OF,富国天惠成长混合(LOF),4.3788563154,5069.382
2007-11-21,161005.OF,富国天惠成长混合(LOF),4.3495300087999995,4997.62
2007-11-22,161005.OF,富国天惠成长混合(LOF),4.2035912232,4772.617
2007-11-23,161005.OF,富国天惠成长混合(LOF),4.2516217096,4856.161
2007-11-26,161005.OF,富国天惠成长混合(LOF),4.233841193,4800.082
2007-11-27,161005.OF,富国天惠成长混合(LOF),4.1620263792,4711.152
2007-11-28,161005.OF,富国天惠成长混合(LOF),4.125310767,4648.751
2007-11-29,161005.OF,富国天惠成长混合(LOF),4.2079786234,4842.07
2007-11-30,161005.OF,富国天惠成长混合(LOF),4.1405512098,4737.408
2007-12-03,161005.OF,富国天惠成长混合(LOF),4.1666446952000005,4772.674
2007-12-04,161005.OF,富国天惠成长混合(LOF),4.2146751816,4829.214
2007-12-05,161005.OF,富国天惠成长混合(LOF),4.3213582812,4965.947
2007-12-06,161005.OF,富国天惠成长混合(LOF),4.3296712500000005,4971.055
2007-12-07,161005.OF,富国天惠成长混合(LOF),4.3716979256,5041.35
2007-12-10,161005.OF,富国天惠成长混合(LOF),4.4869249098,5133.562
2007-12-11,161005.OF,富国天惠成长混合(LOF),4.5361099752,5140.0
2007-12-12,161005.OF,富国天惠成长混合(LOF),4.5241023536,5077.39
2007-12-13,161005.OF,富国天惠成长混合(LOF),4.3751616626,4884.298
2007-12-14,161005.OF,富国天惠成长混合(LOF),4.4883104046,4977.652
2007-12-17,161005.OF,富国天惠成长混合(LOF),4.4631405824,4857.289
2007-12-18,161005.OF,富国天惠成长混合(LOF),4.425270391200001,4829.909
2007-12-19,161005.OF,富国天惠成长混合(LOF),4.5003180262,4946.285
2007-12-20,161005.OF,富国天惠成长混合(LOF),4.5488103442,5037.195
2007-12-21,161005.OF,富国天惠成长混合(LOF),4.5966099148,5101.852
2007-12-24,161005.OF,富国天惠成长混合(LOF),4.691054477,5207.134
2007-12-25,161005.OF,富国天惠成长混合(LOF),4.716455215,5216.813
2007-12-26,161005.OF,富国天惠成长混合(LOF),4.780880723199999,5265.026
2007-12-27,161005.OF,富国天惠成长混合(LOF),4.8439207366,5367.53
2007-12-28,161005.OF,富国天惠成长混合(LOF),4.8298348728,5338.275
2008-01-02,161005.OF,富国天惠成长混合(LOF),4.888487486,5385.103
2008-01-03,161005.OF,富国天惠成长混合(LOF),4.8713997168,5422.034
2008-01-04,161005.OF,富国天惠成长混合(LOF),4.9025733498,5483.65
2008-01-07,161005.OF,富国天惠成长混合(LOF),4.966537026399999,5556.593
2008-01-08,161005.OF,富国天惠成长混合(LOF),4.958685889200001,5528.054
