date,acc_code,acc_chName,net_values,hs300
2009-01-07,161005.OF,富国天惠成长混合(LOF),2.5980449348640002,1931.178
2009-01-08,161005.OF,富国天惠成长混合(LOF),2.5634805406959997,1887.991
2009-01-09,161005.OF,富国天惠成长混合(LOF),2.593146044352,1918.365
2009-01-12,161005.OF,富国天惠成长混合(LOF),2.587974993256,1920.687
2009-01-13,161005.OF,富国天惠成长混合(LOF),2.547695226824,1876.185
2009-01-14,161005.OF,富国天惠成长混合(LOF),2.6127416063999997,1955.244
2009-01-15,161005.OF,富国天惠成长混合(LOF),2.60321598596,1954.874
2009-01-16,161005.OF,富国天惠成长混合(LOF),2.623355869176,1990.214
2009-01-19,161005.OF,富国天惠成长混合(LOF),2.642951431224,2012.465
2009-01-20,161005.OF,富国天惠成长混合(LOF),2.6546543363360002,2025.19
2009-01-21,161005.OF,富国天惠成长混合(LOF),2.63451445312,2021.71
2009-01-22,161005.OF,富国天惠成长混合(LOF),2.652749212248,2044.551
2009-01-23,161005.OF,富国天惠成长混合(LOF),2.6415906283040003,2032.682
2009-02-02,161005.OF,富国天惠成长混合(LOF),2.662819153856,2057.063
2009-02-03,161005.OF,富国天惠成长混合(LOF),2.712624540728,2108.91
2009-02-04,161005.OF,富国天惠成长混合(LOF),2.7597083217600002,2166.414
2009-02-05,161005.OF,富国天惠成长混合(LOF),2.744195168472,2150.971
2009-02-06,161005.OF,富国天惠成长混合(LOF),2.8277484677599998,2237.28
2009-02-09,161005.OF,富国天惠成长混合(LOF),2.885174350984,2296.672
2009-02-10,161005.OF,富国天惠成长混合(LOF),2.904497752448,2326.755
2009-02-11,161005.OF,富国天惠成长混合(LOF),2.925998438584,2331.138
2009-02-12,161005.OF,富国天惠成长混合(LOF),2.9461383218,2318.343
2009-02-13,161005.OF,富国天惠成长混合(LOF),3.017988715976,2399.065
2009-02-16,161005.OF,富国天惠成长混合(LOF),3.0443882926240002,2462.245
2009-02-17,161005.OF,富国天惠成长混合(LOF),2.975803825456,2385.293
2009-02-18,161005.OF,富国天惠成长混合(LOF),2.877281694048,2275.843
2009-02-19,161005.OF,富国天惠成长混合(LOF),2.9066750371200003,2298.412
2009-02-20,161005.OF,富国天惠成长混合(LOF),2.95158153348,2344.32
2009-02-23,161005.OF,富国天惠成长混合(LOF),3.013089825464,2410.481
2009-02-24,161005.OF,富国天惠成长混合(LOF),2.92708708092,2301.849
2009-02-25,161005.OF,富国天惠成长混合(LOF),2.914295533472,2304.251
2009-02-26,161005.OF,富国天惠成长混合(LOF),2.799988088192,2190.185
2009-02-27,161005.OF,富国天惠成长混合(LOF),2.759164000592,2140.489
2009-03-02,161005.OF,富国天惠成长混合(LOF),2.789645986,2164.666
2009-03-03,161005.OF,富国天惠成长混合(LOF),2.772499869208,2142.154
2009-03-04,161005.OF,富国天惠成长混合(LOF),2.933346774352,2285.149
2009-03-05,161005.OF,富国天惠成长混合(LOF),2.923548993328,2304.919
2009-03-06,161005.OF,富国天惠成长混合(LOF),2.904497752448,2286.576
2009-03-09,161005.OF,富国天惠成长混合(LOF),2.8244825407520002,2202.527
2009-03-10,161005.OF,富国天惠成长混合(LOF),2.870749840032,2240.782
2009-03-11,161005.OF,富国天惠成长混合(LOF),2.847888350976,2220.38
2009-03-12,161005.OF,富国天惠成长混合(LOF),2.83863489112,2215.7
2009-03-13,161005.OF,富国天惠成长混合(LOF),2.8231217378320004,2205.422
2009-03-16,161005.OF,富国天惠成长混合(LOF),2.8489769933119997,2241.614
2009-03-17,161005.OF,富国天惠成长混合(LOF),2.92708708092,2322.403
2009-03-18,161005.OF,富国天惠成长混合(LOF),2.932802453184,2332.652
2009-03-19,161005.OF,富国天惠成长混合(LOF),2.9828800006400003,2382.564
2009-03-20,161005.OF,富国天惠成长混合(LOF),2.957841226912,2379.838
2009-03-23,161005.OF,富国天惠成长混合(LOF),3.0095517378719996,2439.395
2009-03-24,161005.OF,富国天惠成长混合(LOF),3.035679153936,2451.783
2009-03-25,161005.OF,富国天惠成长混合(LOF),2.983968642976,2401.327
2009-03-26,161005.OF,富国天惠成长混合(LOF),3.01145686196,2479.789
2009-03-27,161005.OF,富国天惠成长混合(LOF),3.028602978752,2498.931
2009-03-30,161005.OF,富国天惠成长混合(LOF),3.0152671101360005,2484.487
2009-03-31,161005.OF,富国天惠成长混合(LOF),3.044932613792,2507.789
2009-04-01,161005.OF,富国天惠成长混合(LOF),3.078680526208,2548.222
2009-04-02,161005.OF,富国天惠成长混合(LOF),3.11487788388,2576.4
2009-04-03,161005.OF,富国天惠成长混合(LOF),3.093921518912,2570.503
2009-04-07,161005.OF,富国天惠成长混合(LOF),3.0974596065039997,2576.95
2009-04-08,161005.OF,富国天惠成长混合(LOF),3.02506489116,2479.348
2009-04-09,161005.OF,富国天惠成长混合(LOF),3.0653446575920005,2517.669
2009-04-10,161005.OF,富国天惠成长混合(LOF),3.144271226952,2595.53
2009-04-13,161005.OF,富国天惠成长混合(LOF),3.1913550079840003,2656.518
2009-04-14,161005.OF,富国天惠成长混合(LOF),3.225375080984,2676.872
2009-04-15,161005.OF,富国天惠成长混合(LOF),3.2528632999680003,2686.99
2009-04-16,161005.OF,富国天惠成长混合(LOF),3.261028117488,2687.106
2009-04-17,161005.OF,富国天惠成长混合(LOF),3.2466036065360004,2650.691
2009-04-20,161005.OF,富国天惠成长混合(LOF),3.3127386284480003,2707.667
2009-04-21,161005.OF,富国天惠成长混合(LOF),3.303213008008,2675.442
2009-04-22,161005.OF,富国天惠成长混合(LOF),3.210406248864,2576.281
2009-04-23,161005.OF,富国天惠成长混合(LOF),3.2158494605440002,2593.564
2009-04-24,161005.OF,富国天惠成长混合(LOF),3.1951652561599997,2572.888
2009-04-27,161005.OF,富国天惠成长混合(LOF),3.160600861992,2513.292
2009-04-28,161005.OF,富国天惠成长混合(LOF),3.158967898488,2518.531
2009-04-29,161005.OF,富国天惠成长混合(LOF),3.222653475144,2605.37
2009-04-30,161005.OF,富国天惠成长混合(LOF),3.2520468182160003,2622.926
2009-05-04,161005.OF,富国天惠成长混合(LOF),3.32308073064,2714.301
2009-05-05,161005.OF,富国天惠成长混合(LOF),3.320903445968,2727.014
2009-05-06,161005.OF,富国天惠成长混合(LOF),3.34349277444,2764.979
2009-05-07,161005.OF,富国天惠成长混合(LOF),3.327707460568,2767.076
2009-05-08,161005.OF,富国天惠成长混合(LOF),3.3451257379440005,2789.219
2009-05-11,161005.OF,富国天惠成长混合(LOF),3.2822566430399998,2725.316
2009-05-12,161005.OF,富国天惠成长混合(LOF),3.3334228328320004,2788.562
2009-05-13,161005.OF,富国天惠成长混合(LOF),3.3486638255359997,2814.005
2009-05-14,161005.OF,富国天惠成长混合(LOF),3.341043329184,2792.597
2009-05-15,161005.OF,富国天惠成长混合(LOF),3.3565564824720004,2796.116
2009-05-18,161005.OF,富国天惠成长混合(LOF),3.3565564824720004,2810.573
2009-05-19,161005.OF,富国天惠成长混合(LOF),3.364449139408,2840.084
2009-05-20,161005.OF,富国天惠成长混合(LOF),3.32988474524,2812.865
2009-05-21,161005.OF,富国天惠成长混合(LOF),3.2727310226,2750.01
2009-05-22,161005.OF,富国天惠成长混合(LOF),3.267559971504,2740.677
2009-05-25,161005.OF,富国天惠成长混合(LOF),3.267015650336,2752.716
2009-05-26,161005.OF,富国天惠成长混合(LOF),3.266743489752,2719.764
2009-05-27,161005.OF,富国天惠成长混合(LOF),3.286066891216,2759.712
2009-06-01,161005.OF,富国天惠成长混合(LOF),3.348119504368,2858.342
2009-06-02,161005.OF,富国天惠成长混合(LOF),3.3707088328399997,2865.099
2009-06-03,161005.OF,富国天惠成长混合(LOF),3.4150710080319997,2939.387
2009-06-04,161005.OF,富国天惠成长混合(LOF),3.413438044528,2953.751
2009-06-05,161005.OF,富国天惠成长混合(LOF),3.44827459928,2939.306
2009-06-08,161005.OF,富国天惠成长混合(LOF),3.463787752568,2948.478
2009-06-09,161005.OF,富国天惠成长混合(LOF),3.4784844241040003,2960.556
2009-06-10,161005.OF,富国天惠成长混合(LOF),3.520941475208,2989.595
2009-06-11,161005.OF,富国天惠成长混合(LOF),3.50270671608,2961.629
2009-06-12,161005.OF,富国天惠成长混合(LOF),3.465148555488,2906.286
2009-06-15,161005.OF,富国天惠成长混合(LOF),3.554689387624,2966.192
2009-06-16,161005.OF,富国天惠成长混合(LOF),3.5421700007600005,2961.22
2009-06-17,161005.OF,富国天惠成长混合(LOF),3.6031339715760002,3010.588
2009-06-18,161005.OF,富国天惠成长混合(LOF),3.643141577424,3057.428
2009-06-19,161005.OF,富国天惠成长混合(LOF),3.655388803704,3080.001
2009-06-22,161005.OF,富国天惠成长混合(LOF),3.6483126285200003,3082.563
2009-06-23,161005.OF,富国天惠成长混合(LOF),3.643141577424,3083.895
2009-06-24,161005.OF,富国天惠成长混合(LOF),3.662192818304,3120.73
2009-06-25,161005.OF,富国天惠成长混合(LOF),3.665730905896,3117.921
2009-06-26,161005.OF,富国天惠成长混合(LOF),3.6681803511520004,3128.421
2009-06-29,161005.OF,富国天惠成长混合(LOF),3.725334073792,3179.972
2009-06-30,161005.OF,富国天惠成长混合(LOF),3.7228846285359998,3166.474
2009-07-01,161005.OF,富国天惠成长混合(LOF),3.76670248256,3237.903
2009-07-02,161005.OF,富国天惠成长混合(LOF),3.7941907015439997,3282.359
2009-07-03,161005.OF,富国天惠成长混合(LOF),3.821678920528,3327.135
2009-07-06,161005.OF,富国天惠成长混合(LOF),3.819501635856,3374.753
2009-07-07,161005.OF,富国天惠成长混合(LOF),3.8181408329360003,3340.493
2009-07-08,161005.OF,富国天惠成长混合(LOF),3.830932380384,3352.269
2009-07-09,161005.OF,富国天惠成长混合(LOF),3.90006116872,3396.304
2009-07-10,161005.OF,富国天惠成长混合(LOF),3.924283460696,3398.31
2009-07-13,161005.OF,富国天惠成长混合(LOF),3.921289694272,3361.011
2009-07-14,161005.OF,富国天惠成长混合(LOF),4.0078367599839995,3454.753
2009-07-15,161005.OF,富国天惠成长混合(LOF),3.999944103048,3493.305
2009-07-16,161005.OF,富国天惠成长混合(LOF),3.981981504504,3501.24
2009-07-17,161005.OF,富国天惠成长混合(LOF),3.986880395016,3519.809
2009-07-20,161005.OF,富国天惠成长混合(LOF),4.03886306656,3591.123
2009-07-21,161005.OF,富国天惠成长混合(LOF),3.991507124944,3539.832
2009-07-22,161005.OF,富国天惠成长混合(LOF),4.0475722052480005,3606.924
2009-07-23,161005.OF,富国天惠成长混合(LOF),4.072610978976,3651.969
2009-07-24,161005.OF,富国天惠成长混合(LOF),4.050293811088,3667.556
2009-07-27,161005.OF,富国天惠成长混合(LOF),4.115340190664,3743.626
2009-07-28,161005.OF,富国天惠成长混合(LOF),4.11234642424,3755.818
2009-07-29,161005.OF,富国天惠成长混合(LOF),3.9321761176320003,3558.508
2009-07-30,161005.OF,富国天惠成长混合(LOF),3.9879690373520003,3634.818
2009-07-31,161005.OF,富国天惠成长混合(LOF),4.064446161456,3734.622
2009-08-03,161005.OF,富国天惠成长混合(LOF),4.105270249056,3787.033
2009-08-04,161005.OF,富国天惠成长混合(LOF),4.115340190664,3786.615
2009-08-05,161005.OF,富国天惠成长混合(LOF),4.101187840296,3740.936
2009-08-06,161005.OF,富国天惠成长混合(LOF),4.053287577512,3663.12
2009-08-07,161005.OF,富国天惠成长混合(LOF),3.9700064388080003,3555.095
2009-08-10,161005.OF,富国天惠成长混合(LOF),3.989329840272,3544.539
2009-08-11,161005.OF,富国天惠成长混合(LOF),4.0211726286000005,3556.375
2009-08-12,161005.OF,富国天惠成长混合(LOF),3.8853644971840002,3397.4
2009-08-13,161005.OF,富国天惠成长混合(LOF),3.8984282052159998,3440.82
2009-08-14,161005.OF,富国天惠成长混合(LOF),3.791469095704,3344.462
2009-08-17,161005.OF,富国天惠成长混合(LOF),3.583810570112,3140.271
2009-08-18,161005.OF,富国天惠成长混合(LOF),3.601228847488,3171.986
2009-08-19,161005.OF,富国天惠成长混合(LOF),3.5029788766639998,3014.568
2009-08-20,161005.OF,富国天惠成长混合(LOF),3.6197357672000003,3144.39
2009-08-21,161005.OF,富国天惠成长混合(LOF),3.7111817234239997,3203.624
2009-08-24,161005.OF,富国天惠成长混合(LOF),3.7819434752639998,3229.6
2009-08-25,161005.OF,富国天惠成长混合(LOF),3.7220681467839998,3109.83
2009-08-26,161005.OF,富国天惠成长混合(LOF),3.811336818336,3172.386
2009-08-27,161005.OF,富国天惠成长混合(LOF),3.8295715774640002,3156.301
2009-08-28,161005.OF,富国天惠成长混合(LOF),3.745746117592,3046.781
2009-08-31,161005.OF,富国天惠成长混合(LOF),3.5484296941920004,2830.271
2009-09-01,161005.OF,富国天惠成长混合(LOF),3.5761900737600003,2843.7
2009-09-02,161005.OF,富国天惠成长混合(LOF),3.6047669350800002,2890.926
2009-09-03,161005.OF,富国天惠成长混合(LOF),3.7517336504400003,3051.964
2009-09-04,161005.OF,富国天惠成长混合(LOF),3.788203168696,3077.142
2009-09-07,161005.OF,富国天惠成长混合(LOF),3.862775168712,3104.208
2009-09-08,161005.OF,富国天惠成长混合(LOF),3.9525881614319998,3170.967
2009-09-09,161005.OF,富国天惠成长混合(LOF),3.96265810304,3194.909
2009-09-10,161005.OF,富国天惠成长混合(LOF),3.9264607453680003,3162.914
2009-09-11,161005.OF,富国天惠成长混合(LOF),3.996406015456,3238.133
2009-09-14,161005.OF,富国天惠成长混合(LOF),4.0685285702159995,3293.394
2009-09-15,161005.OF,富国天惠成长混合(LOF),4.085674687008001,3302.642
2009-09-16,161005.OF,富国天惠成长混合(LOF),4.054376219848,3258.236
2009-09-17,161005.OF,富国天惠成长混合(LOF),4.1131629059920005,3320.096
2009-09-18,161005.OF,富国天惠成长混合(LOF),3.996133854872,3199.689
2009-09-21,161005.OF,富国天惠成长混合(LOF),4.053287577512,3208.604
2009-09-22,161005.OF,富国天惠成长混合(LOF),4.001577066552,3131.026
2009-09-23,161005.OF,富国天惠成长混合(LOF),3.9044157380640003,3060.069
2009-09-24,161005.OF,富国天惠成长混合(LOF),3.892984993536,3080.926
2009-09-25,161005.OF,富国天惠成长混合(LOF),3.884820176016,3058.528
2009-09-28,161005.OF,富国天惠成长混合(LOF),3.831204540968,2972.643
2009-09-29,161005.OF,富国天惠成长混合(LOF),3.819229475272,2972.286
2009-09-30,161005.OF,富国天惠成长混合(LOF),3.850527942432,3004.805
2009-10-09,161005.OF,富国天惠成长混合(LOF),3.9803485409999997,3163.708
2009-10-12,161005.OF,富国天惠成长混合(LOF),3.9710950811440004,3151.632
2009-10-13,161005.OF,富国天惠成长混合(LOF),4.0048429935600005,3198.517
2009-10-14,161005.OF,富国天惠成长混合(LOF),4.013279971664,3227.399
2009-10-15,161005.OF,富国天惠成长混合(LOF),4.011102686992,3239.643
2009-10-16,161005.OF,富国天惠成长混合(LOF),4.013824292832,3241.709
2009-10-19,161005.OF,富国天惠成长混合(LOF),4.095200307448,3329.158
2009-10-20,161005.OF,富国天惠成长混合(LOF),4.15180970892,3377.574
2009-10-21,161005.OF,富国天惠成长混合(LOF),4.1177896359199995,3369.285
2009-10-22,161005.OF,富国天惠成长混合(LOF),4.107175373144,3347.32
2009-10-23,161005.OF,富国天惠成长混合(LOF),4.171133110384,3413.252
2009-10-26,161005.OF,富国天惠成长混合(LOF),4.17494335856,3414.239
2009-10-27,161005.OF,富国天惠成长混合(LOF),4.092206541024,3314.722
2009-10-28,161005.OF,富国天惠成长混合(LOF),4.096561110368,3329.327
2009-10-29,161005.OF,富国天惠成长混合(LOF),4.02389423444,3247.051
2009-10-30,161005.OF,富国天惠成长混合(LOF),4.072610978976,3280.372
2009-11-02,161005.OF,富国天惠成长混合(LOF),4.222299300176,3392.803
2009-11-03,161005.OF,富国天惠成长混合(LOF),4.2590409790159995,3435.425
2009-11-04,161005.OF,富国天惠成长混合(LOF),4.285984876832,3453.888
2009-11-05,161005.OF,富国天惠成长混合(LOF),4.280813825736,3464.318
2009-11-06,161005.OF,富国天惠成长混合(LOF),4.280541665152,3483.021
2009-11-09,161005.OF,富国天惠成长混合(LOF),4.293605373184,3495.788
2009-11-10,161005.OF,富国天惠成长混合(LOF),4.306396920632,3503.776
2009-11-11,161005.OF,富国天惠成长混合(LOF),4.29877642428,3495.674
2009-11-12,161005.OF,富国天惠成长混合(LOF),4.319460628664,3499.992
2009-11-13,161005.OF,富国天惠成长混合(LOF),4.363822803856,3518.722
2009-11-16,161005.OF,富国天惠成长混合(LOF),4.474047840376,3625.798
2009-11-17,161005.OF,富国天惠成长混合(LOF),4.473503519208,3628.354
2009-11-18,161005.OF,富国天惠成长混合(LOF),4.473503519208,3630.229
2009-11-19,161005.OF,富国天惠成长混合(LOF),4.48928883308,3642.437
2009-11-20,161005.OF,富国天惠成长混合(LOF),4.474047840376,3631.013
2009-11-23,161005.OF,富国天惠成长混合(LOF),4.52739131484,3665.509
2009-11-24,161005.OF,富国天惠成长混合(LOF),4.376886511888,3548.08
2009-11-25,161005.OF,富国天惠成长混合(LOF),4.482212657896,3629.629
2009-11-26,161005.OF,富国天惠成长混合(LOF),4.313473095816,3485.773
2009-11-27,161005.OF,富国天惠成长混合(LOF),4.22257146076,3382.51
2009-11-30,161005.OF,富国天惠成长混合(LOF),4.396482073936,3511.669
2009-12-01,161005.OF,富国天惠成长混合(LOF),4.461528453512,3560.831
2009-12-02,161005.OF,富国天惠成长混合(LOF),4.48928883308,3597.329
2009-12-03,161005.OF,富国天惠成长混合(LOF),4.480851854976001,3590.876
2009-12-04,161005.OF,富国天惠成长混合(LOF),4.4922825995040006,3643.491
2009-12-07,161005.OF,富国天惠成长混合(LOF),4.533651008272,3668.832
2009-12-08,161005.OF,富国天惠成长混合(LOF),4.49473204476,3624.019
2009-12-09,161005.OF,富国天惠成长混合(LOF),4.427236219928,3554.478
2009-12-10,161005.OF,富国天惠成长混合(LOF),4.452002833072,3577.237
2009-12-11,161005.OF,富国天惠成长混合(LOF),4.457718205336,3575.02
2009-12-14,161005.OF,富国天惠成长混合(LOF),4.4903774754159995,3612.753
2009-12-15,161005.OF,富国天惠成长混合(LOF),4.4789467308879995,3583.341
2009-12-16,161005.OF,富国天惠成长混合(LOF),4.450914190736,3560.723
2009-12-17,161005.OF,富国天惠成长混合(LOF),4.347493168816,3480.153
2009-12-18,161005.OF,富国天惠成长混合(LOF),4.243799986312,3391.735
2009-12-21,161005.OF,富国天惠成长混合(LOF),4.235635168792,3396.622
2009-12-22,161005.OF,富国天惠成长混合(LOF),4.155347796512,3305.543
2009-12-23,161005.OF,富国天惠成长混合(LOF),4.201070774624,3336.48
2009-12-24,161005.OF,富国天惠成长混合(LOF),4.3347016213680005,3438.817
2009-12-25,161005.OF,富国天惠成长混合(LOF),4.3409613148,3424.783
2009-12-28,161005.OF,富国天惠成长混合(LOF),4.395937752768,3478.433
2009-12-29,161005.OF,富国天惠成长混合(LOF),4.41716627832,3500.737
2009-12-30,161005.OF,富国天惠成长混合(LOF),4.44846474548,3558.857
2009-12-31,161005.OF,富国天惠成长混合(LOF),4.4707819133680005,3575.684
2010-01-04,161005.OF,富国天惠成长混合(LOF),4.4495533878160005,3535.229
